T,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10
36.693,1.23403188692817,-0.000207002099437443,-0.00020920559215437,2.12106855095539,-0.000108125327139046,-0.000119863029157571,-2.73569954061148e-05,-5.70718215458829e-05,-2.70905228423932e-06,-5.22365170993396e-05
36.6948,1.23403188710951,-0.000206935029789935,-0.000209667817672984,2.12106871444778,-0.00010780759538017,-0.000119529712280598,-2.7752546778235e-05,-5.74998887171583e-05,-1.4406204716605e-06,-5.08550245394246e-05
36.6966,1.23403188729056,-0.000206867318535774,-0.000210128534777208,2.12106887930319,-0.00010748921290818,-0.000119195642930247,-2.81470370447333e-05,-5.79264024287344e-05,-1.74261292434035e-07,-4.94749858974053e-05
36.6984,1.23403188747132,-0.000206798966946599,-0.000210587744220848,2.12106904551838,-0.00010717018413695,-0.000118860825849686,-2.85404623095443e-05,-5.83513591309873e-05,1.09000875557805e-06,-4.80964204765227e-05
36.7002,1.23403188765179,-0.000206729976294076,-0.000211045446761833,2.12106921309014,-0.000106850513479123,-0.000118525265781448,-2.89328187049969e-05,-5.87747553111405e-05,2.35217325392817e-06,-4.67193475076034e-05
36.702,1.23403188783196,-0.000206660347849902,-0.000211501643162212,2.12106938201522,-0.000106530205346114,-0.000118188967467433,-2.93241023918119e-05,-5.91965874932625e-05,3.61221586357344e-06,-4.53437861490706e-05
36.7038,1.23403188801184,-0.000206590082885802,-0.000211956334188159,2.1210695522904,-0.000106209264148104,-0.000117851935648905,-2.97143095591062e-05,-5.9616852238271e-05,4.87012032489092e-06,-4.39697554869271e-05
36.7056,1.23403188819143,-0.00020651918267353,-0.000212409520609971,2.12106972391243,-0.000105887694294047,-0.000117514175066494,-3.01034364243896e-05,-6.00355461439299e-05,6.12587045766664e-06,-4.2597274534768e-05
36.7074,1.23403188837073,-0.000206447648484868,-0.000212861203202067,2.12106989687808,-0.000105565500191664,-0.000117175690460196,-3.04914792335661e-05,-6.04526658448502e-05,7.37945016109952e-06,-4.12263622337754e-05
36.7092,1.23403188854974,-0.000206375481591629,-0.00021331138274299,2.12107007118411,-0.000105242686247448,-0.000116836486569373,-3.08784342609344e-05,-6.08682080124909e-05,8.63084341380297e-06,-3.98570374527171e-05
36.711,1.23403188872845,-0.000206302683265655,-0.000213760060015403,2.12107024682727,-0.000104919256866661,-0.000116496568132752,-3.12642978091843e-05,-6.1282169355155e-05,9.88003427379448e-06,-3.84893189879585e-05
36.7128,1.23403188890688,-0.000206229254778816,-0.000214207235806094,2.12107042380431,-0.000104595216453335,-0.000116155939888427,-3.16490662094024e-05,-6.16945466179956e-05,1.11270068785119e-05,-3.71232255634441e-05
36.7146,1.23403188908502,-0.000206155197403012,-0.000214652910905972,2.12107060211198,-0.000104270569410271,-0.000115814606573855,-3.20327358210681e-05,-6.21053365830117e-05,1.23717454448026e-05,-3.57587758307092e-05
36.7164,1.23403188926287,-0.00020608051241017,-0.000215097086110072,2.12107078174703,-0.000103945320139041,-0.000115472572925861,-3.24153030320546e-05,-6.25145360690492e-05,1.36142342689254e-05,-3.43959883688788e-05
36.7182,1.23403188944044,-0.000206005201072249,-0.000215539762217548,2.12107096270619,-0.000103619473039984,-0.000115129843680635,-3.27967642586292e-05,-6.29221419318013e-05,1.48544577265524e-05,-3.30348816846647e-05
36.72,1.23403188961771,-0.000205929264661234,-0.00021598094003168,2.12107114498621,-0.000103293032512212,-0.000114786423573732,-3.31771159454539e-05,-6.33281510638088e-05,1.60924002727693e-05,-3.16754742123653e-05
36.7218,1.2340318897947,-0.000205852704449143,-0.000216420620359867,2.12107132858381,-0.000102966002953606,-0.000114442317340074,-3.3556354565582e-05,-6.37325603944571e-05,1.73280464420672e-05,-3.0317784313875e-05
36.7236,1.2340318899714,-0.000205775521708019,-0.000216858804013634,2.12107151349575,-0.000102638388760816,-0.000114097529713948,-3.39344766204633e-05,-6.41353668899813e-05,1.85613808483568e-05,-2.89618302786679e-05
36.7254,1.23403189014782,-0.000205697717709936,-0.000217295491808627,2.12107169971873,-0.000102310194329261,-0.000113752065429005,-3.43114786399405e-05,-6.45365675534622e-05,1.97923881849577e-05,-2.76076303238105e-05
36.7272,1.23403189032395,-0.000205619293726998,-0.000217730684564615,2.1210718872495,-0.000101981424053132,-0.000113405929218265,-3.46873571822504e-05,-6.4936159424828e-05,2.10210532246024e-05,-2.62552025939563e-05
36.729,1.23403189049979,-0.000205540251031336,-0.000218164383105492,2.12107207608477,-0.000101652082325387,-0.000113059125814111,-3.50621088340235e-05,-6.5334139580854e-05,2.22473608194356e-05,-2.49045651613475e-05
36.7308,1.23403189067535,-0.000205460590895111,-0.000218596588259271,2.12107226622126,-0.000101322173537755,-0.000112711659948292,-3.5435730210285e-05,-6.5730505135163e-05,2.34712959010159e-05,-2.35557360258124e-05
36.7326,1.23403189085063,-0.000205380314590513,-0.00021902730085809,2.1210724576557,-0.000100991702080738,-0.000112363536351924,-3.58082179544518e-05,-6.61252532382225e-05,2.46928434803074e-05,-2.22087331147749e-05
36.7344,1.23403189102562,-0.000205299423389762,-0.000219456521738209,2.1210726503848,-0.000100660672343602,-0.000112014759755488,-3.61795687383369e-05,-6.65183810773495e-05,2.59119886476932e-05,-2.08635742832397e-05
36.7362,1.23403189120033,-0.000205217918565106,-0.000219884251740012,2.12107284440526,-0.000100329088714386,-0.000111665334888829,-3.65497792621464e-05,-6.69098858767073e-05,2.71287165729668e-05,-1.95202773138021e-05
36.738,1.23403189137476,-0.000205135801388822,-0.000220310491708004,2.1210730397138,-9.99969555798986e-05,-0.000111315266481161,-3.69188462544804e-05,-6.72997648973058e-05,2.83430125053329e-05,-1.81788599166462e-05
36.7398,1.2340318915489,-0.000205053073133216,-0.000220735242490813,2.12107323630712,-9.9664277325717e-05,-0.00011096455926106,-3.72867664723335e-05,-6.76880154370031e-05,2.95548617734113e-05,-1.68393397295414e-05
36.7416,1.23403189172276,-0.000204969735070624,-0.000221158504941191,2.12107343418192,-9.93310583361902e-05,-0.000110613217956471,-3.76535367010921e-05,-6.80746348305021e-05,3.07642497852271e-05,-1.55017343178533e-05
36.7434,1.23403189189634,-0.00020488578847341,-0.000221580279916012,2.12107363333491,-9.89973029944349e-05,-0.000110261247294702,-3.80191537545386e-05,-6.84596204493544e-05,3.19711620282238e-05,-1.4166061174528e-05
36.7452,1.23403189206964,-0.000204801234613968,-0.000222000568276272,2.12107383376278,-9.86630156823386e-05,-0.000109908652002429,-3.83836144748486e-05,-6.88429697019585e-05,3.31755840692556e-05,-1.28323377201027e-05
36.747,1.23403189224266,-0.000204716074764721,-0.000222419370887091,2.12107403546222,-9.83282007805581e-05,-0.000109555436805691,-3.87469157325916e-05,-6.92246800335595e-05,3.43775015545882e-05,-1.15005813027026e-05
36.7488,1.2340318924154,-0.000204630310198119,-0.000222836688617712,2.12107423842993,-9.79928626685196e-05,-0.000109201606429894,-3.91090544267316e-05,-6.96047489262505e-05,3.5576900209902e-05,-1.01708091980389e-05
36.7506,1.23403189258786,-0.000204543942186644,-0.000223252522341499,2.12107444266258,-9.76570057244208e-05,-0.00010884716559981,-3.94700274846247e-05,-6.99831738989692e-05,3.67737658402829e-05,-8.84303860941864e-06
36.7524,1.23403189276004,-0.000204456972002806,-0.000223666872935939,2.12107464815687,-9.73206343252273e-05,-0.000108492119039578,-3.98298318620225e-05,-7.03599525075026e-05,3.79680843302353e-05,-7.51728666772961e-06
36.7542,1.23403189293194,-0.000204369400919143,-0.000224079741282644,2.12107485490947,-9.69837528466751e-05,-0.000108136471472699,-4.01884645430703e-05,-7.07350823444841e-05,3.9159841643674e-05,-6.19357043145014e-06
36.756,1.23403189310356,-0.000204281230208224,-0.000224491128267346,2.12107506291707,-9.66463656632701e-05,-0.000107780227622043,-4.05459225403068e-05,-7.11085610393939e-05,4.03490238239257e-05,-4.87190688664755e-06
36.7578,1.2340318932749,-0.000204192461142645,-0.000224901034779901,2.12107527217633,-9.63084771482877e-05,-0.000107423392209843,-4.0902202894665e-05,-7.14803862585594e-05,4.15356169937289e-05,-3.55231294697669e-06
36.7596,1.23403189344597,-0.000204103094995032,-0.000225309461714289,2.12107548268393,-9.59700916737725e-05,-0.0001070659699577,-4.12573026754722e-05,-7.18505557051556e-05,4.27196073552372e-05,-2.23480545367879e-06
36.7614,1.23403189361676,-0.000204013133038041,-0.00022571640996861,2.12107569443654,-9.56312136105407e-05,-0.000106707965586579,-4.16112189804478e-05,-7.22190671192025e-05,4.39009811900091e-05,-9.19401175590411e-07
36.7632,1.23403189378728,-0.000203922576544355,-0.000226121880445088,2.12107590743082,-9.52918473281767e-05,-0.000106349383816812,-4.19639489357068e-05,-7.25859182775689e-05,4.50797248590222e-05,3.93883190870543e-07
36.765,1.23403189395751,-0.000203831426786689,-0.000226525874050071,2.12107612166344,-9.49519971950348e-05,-0.000105990229368096,-4.23154896957577e-05,-7.29511069939704e-05,4.62558248026638e-05,1.70503102169559e-06
36.7668,1.23403189412748,-0.000203739685037784,-0.000226928391694027,2.12107633713105,-9.46116675782392e-05,-0.000105630506959493,-4.26658384435029e-05,-7.33146311189694e-05,4.7429267540734e-05,3.01402576528847e-06
36.7686,1.23403189429716,-0.000203647352570411,-0.00022732943429155,2.12107655383032,-9.42708628436841e-05,-0.000105270221309432,-4.30149923902385e-05,-7.36764885399751e-05,4.8600039672444e-05,4.32085094246378e-06
36.7704,1.23403189446658,-0.000203554430657371,-0.000227729002761356,2.12107677175789,-9.39295873560325e-05,-0.000104909377135705,-4.33629487756552e-05,-7.40366771812448e-05,4.97681278764203e-05,5.6254901464507e-06
36.7722,1.23403189463572,-0.000203460920571494,-0.00022812709802628,2.12107699091041,-9.35878454787193e-05,-0.000104547979155474,-4.37097048678356e-05,-7.43951950038805e-05,5.09335189106944e-05,6.92792704288267e-06
36.774,1.23403189480458,-0.000203366823585638,-0.000228523721013284,2.12107721128454,-9.3245641573947e-05,-0.000104186032085263,-4.40552579632583e-05,-7.47520400058331e-05,5.20961996127166e-05,8.22814536981194e-06
36.7758,1.23403189497317,-0.000203272140972691,-0.000228918872653451,2.12107743287692,-9.29029800026889e-05,-0.000103823540640963,-4.4399605386795e-05,-7.51072102219001e-05,5.32561568993473e-05,9.5261289377003e-06
36.7776,1.23403189514149,-0.000203176874005569,-0.000229312553881988,2.12107765568418,-9.25598651246874e-05,-0.000103460509537831,-4.47427444917115e-05,-7.54607037237262e-05,5.44133777668594e-05,1.08218616294216e-05
36.7794,1.23403189530954,-0.000203081023957218,-0.000229704765638223,2.12107787970297,-9.22163012984547e-05,-0.000103096943490489,-4.50846726596678e-05,-7.58125186198033e-05,5.55678492909394e-05,1.21153274002631e-05
36.7812,1.23403189547731,-0.000202984592100614,-0.000230095508865608,2.12107810492993,-9.18722928812742e-05,-0.000102732847212924,-4.5425387300716e-05,-7.61626530554687e-05,5.67195586266798e-05,1.34065102779166e-05
36.783,1.23403189564481,-0.000202887579708759,-0.000230484784511716,2.12107833136167,-9.15278442291974e-05,-0.000102368225418491,-4.57648858533042e-05,-7.65111052129083e-05,5.78684930085916e-05,1.4695394362493e-05
36.7848,1.23403189581205,-0.000202789988054687,-0.000230872593528246,2.12107855899484,-9.11829596970459e-05,-0.000102003082819909,-4.61031657842736e-05,-7.68578733111549e-05,5.90146397505964e-05,1.59819638265129e-05
36.7866,1.23403189597901,-0.00020269181841146,-0.000231258936871016,2.12107878782606,-9.08376436384115e-05,-0.000101637424129262,-4.6440224588859e-05,-7.72029556060877e-05,6.01579862460269e-05,1.72662029149075e-05
36.7884,1.2340318961457,-0.000202593072052169,-0.000231643815499971,2.12107901785194,-9.04919004056545e-05,-0.000101271254058,-4.67760597906906e-05,-7.75463503904343e-05,6.12985199676314e-05,1.85480959450238e-05
36.7902,1.23403189631212,-0.000202493750249934,-0.000232027230379174,2.12107924906912,-9.01457343499077e-05,-0.00010090457731694,-4.71106689417895e-05,-7.78880559937665e-05,6.24362284675624e-05,1.98276273066113e-05
36.792,1.23403189647827,-0.000202393854277905,-0.000232409182476813,2.12107948147421,-8.97991498210709e-05,-0.000100537398616264,-4.74440496225732e-05,-7.82280707825056e-05,6.35710993773921e-05,2.11047814618394e-05
36.7938,1.23403189664415,-0.000202293385409258,-0.000232789672765199,2.12107971506382,-8.94521511678147e-05,-0.00010016972266552,-4.77761994418526e-05,-7.85663931599194e-05,6.47031204081026e-05,2.23795429452875e-05
36.7956,1.23403189680977,-0.000202192344917203,-0.000233168702220767,2.12107994983456,-8.91047427375795e-05,-9.98015541736195e-05,-4.8107116036832e-05,-7.89030215661221e-05,6.58322793500875e-05,2.36518963639451e-05
36.7974,1.23403189697511,-0.000202090734074975,-0.000233546271824072,2.12108018578304,-8.87569288765753e-05,-9.94328978488423e-05,-4.84367970731099e-05,-7.92379544780756e-05,6.69585640731533e-05,2.49218263972146e-05
36.7992,1.23403189714019,-0.00020198855415584,-0.000233922382559792,2.12108042290586,-8.8408713929782e-05,-9.90637583988326e-05,-4.87652402446786e-05,-7.95711904095882e-05,6.80819625265181e-05,2.61893177969096e-05
36.801,1.23403189730501,-0.000201885806433092,-0.000234297035416731,2.12108066119963,-8.80601022409482e-05,-9.86941405305997e-05,-4.90924432739252e-05,-7.99027279113166e-05,6.92024627388151e-05,2.74543553872586e-05
36.8028,1.23403189746955,-0.000201782492180055,-0.000234670231387812,2.12108090066094,-8.77110981525948e-05,-9.83240489505208e-05,-4.94184039116284e-05,-8.02325655707617e-05,7.03200528180822e-05,2.87169240648931e-05
36.8046,1.23403189763383,-0.000201678612670081,-0.000235041971470083,2.1210811412864,-8.73617060060102e-05,-9.79534883643367e-05,-4.97431199369626e-05,-8.0560702012274e-05,7.1434720951776e-05,2.99770087988642e-05
36.8064,1.23403189779784,-0.000201574169176553,-0.000235412256664712,2.12108138307258,-8.7011930141253e-05,-9.75824634771542e-05,-5.00665891574962e-05,-8.08871358970501e-05,7.25464554067643e-05,3.12345946306335e-05
36.8082,1.23403189796159,-0.000201469162972881,-0.000235781087976994,2.12108162601609,-8.66617748971521e-05,-9.72109789934462e-05,-5.03888094091905e-05,-8.12118659231336e-05,7.36552445293255e-05,3.24896666740718e-05
36.81,1.23403189812508,-0.000201363595332504,-0.000236148466416344,2.1210818701135,-8.63112446113049e-05,-9.68390396170503e-05,-5.0709778556402e-05,-8.15348908254158e-05,7.47610767451529e-05,3.3742210115466e-05
36.8118,1.2340318982883,-0.000201257467528892,-0.000236514392996299,2.12108211536141,-8.59603436200807e-05,-9.64666500511718e-05,-5.10294944918792e-05,-8.18562093756333e-05,7.58639405593466e-05,3.49922102135073e-05
36.8136,1.23403189845125,-0.000201150780835543,-0.000236878868734521,2.12108236175638,-8.56090762586169e-05,-9.609381499838e-05,-5.1347955136766e-05,-8.21758203823711e-05,7.69638245564231e-05,3.62396522993046e-05
36.8154,1.23403189861394,-0.000201043536525984,-0.000237241894652793,2.121082609295,-8.52574468608211e-05,-9.57205391606098e-05,-5.16651584405996e-05,-8.24937226910612e-05,7.80607174003107e-05,3.74845217763773e-05
36.8172,1.23403189877637,-0.000200935735873771,-0.000237603471777021,2.12108285797384,-8.49054597593704e-05,-9.53468272391625e-05,-5.19811023813116e-05,-8.28099151839821e-05,7.91546078343492e-05,3.87268041206559e-05
36.819,1.23403189893853,-0.000200827380152488,-0.000237963601137236,2.12108310778948,-8.45531192857114e-05,-9.49726839347039e-05,-5.22957849652275e-05,-8.31243967802604e-05,8.02454846812928e-05,3.99664848804851e-05
36.8208,1.23403189910044,-0.000200718470635751,-0.000238322283767588,2.12108335873848,-8.42004297700621e-05,-9.45981139472677e-05,-5.26092042270653e-05,-8.34371664358673e-05,8.13333368433011e-05,4.12035496766143e-05
36.8226,1.23403189926208,-0.000200609008597203,-0.000238679520706352,2.1210836108174,-8.38473955414086e-05,-9.42231219762512e-05,-5.29213582299383e-05,-8.37482231436234e-05,8.24181533019529e-05,4.24379842022116e-05
36.8244,1.23403189942346,-0.000200498995310515,-0.000239035312995926,2.1210838640228,-8.34940209275071e-05,-9.3847712720418e-05,-5.32322450653535e-05,-8.40575659331955e-05,8.34999231182366e-05,4.36697742228544e-05
36.8262,1.23403189958458,-0.00020038843204939,-0.00023938966168283,2.12108411835126,-8.31403102548838e-05,-9.34718908778973e-05,-5.35418628532115e-05,-8.43651938710971e-05,8.45786354325524e-05,4.48989055765315e-05
36.828,1.23403189974544,-0.000200277320087558,-0.000239742567817706,2.12108437379931,-8.27862678488337e-05,-9.30956611461833e-05,-5.38502097418076e-05,-8.46711060606898e-05,8.56542794647156e-05,4.61253641736466e-05
36.8298,1.23403189990603,-0.000200165660698778,-0.000240094032455321,2.12108463036352,-8.24318980334239e-05,-9.27190282221382e-05,-5.41572839078289e-05,-8.49753016421802e-05,8.67268445139468e-05,4.73491359970071e-05
36.8316,1.23403190006637,-0.000200053455156839,-0.000240444056654561,2.12108488804043,-8.20772051314889e-05,-9.23419968019872e-05,-5.44630835563586e-05,-8.52777797926237e-05,8.77963199588851e-05,4.85702071018396e-05
36.8334,1.23403190022645,-0.000199940704735559,-0.000240792641478439,2.12108514682659,-8.1722193464634e-05,-9.19645715813224e-05,-5.47676069208727e-05,-8.55785397259221e-05,8.88626952575797e-05,4.978856361578e-05
36.8352,1.23403190038627,-0.000199827410708784,-0.000241139787994089,2.12108540671855,-8.1366867353234e-05,-9.15867572551014e-05,-5.50708522632417e-05,-8.58775806928242e-05,8.99259599474921e-05,5.10041917388759e-05
36.837,1.23403190054583,-0.00019971357435039,-0.000241485497272766,2.12108566771284,-8.10112311164333e-05,-9.12085585176471e-05,-5.53728178737294e-05,-8.6174901980926e-05,9.09861036454959e-05,5.22170777435868e-05
36.8388,1.23403190070514,-0.000199599196934283,-0.000241829770389851,2.121085929806,-8.06552890721465e-05,-9.08299800626486e-05,-5.56735020709938e-05,-8.64705029146702e-05,9.20431160478764e-05,5.34272079747832e-05
36.8406,1.23403190086418,-0.000199484279734395,-0.000242172608424846,2.12108619299456,-8.02990455370569e-05,-9.04510265831597e-05,-5.59729032020873e-05,-8.67643828553473e-05,9.30969869303337e-05,5.46345688497503e-05
36.8424,1.23403190102297,-0.000199368824024691,-0.000242514012461373,2.12108645727506,-7.99425048266197e-05,-9.00717027716018e-05,-5.62710196424545e-05,-8.7056541201093e-05,9.41477061479735e-05,5.58391468581777e-05
36.8442,1.23403190118151,-0.000199252831079162,-0.000242853983587183,2.12108672264403,-7.9585671255058e-05,-8.96920133197603e-05,-5.65678497959356e-05,-8.73469773868918e-05,9.51952636353202e-05,5.70409285621737e-05
36.846,1.23403190133978,-0.000199136302171829,-0.000243192522894144,2.12108698909799,-7.9228549135365e-05,-8.93119629187865e-05,-5.6863392094764e-05,-8.76356908845747e-05,9.6239649406308e-05,5.82399005962562e-05
36.8478,1.2340319014978,-0.000199019238576742,-0.000243529631478249,2.12108725663345,-7.88711427793037e-05,-8.89315562591974e-05,-5.71576449995673e-05,-8.79226812028196e-05,9.72808535542834e-05,5.94360496673549e-05
36.8496,1.23403190165557,-0.000198901641567981,-0.000243865310439617,2.12108752524695,-7.85134564974065e-05,-8.85507980308753e-05,-5.74506069993672e-05,-8.8207947887152e-05,9.83188662520069e-05,6.06293625548128e-05
36.8514,1.23403190181308,-0.000198783512419654,-0.000244199560882482,2.121087794935,-7.81554945989774e-05,-8.816969292307e-05,-5.77422766115777e-05,-8.84914905199426e-05,9.93536777516452e-05,6.1819826110378e-05
36.8532,1.23403190197033,-0.000198664852405899,-0.000244532383915207,2.1210880656941,-7.77972613920879e-05,-8.77882456243949e-05,-5.80326523820087e-05,-8.87733087204111e-05,0.000100385278384783,6.30074272582176e-05
36.855,1.23403190212733,-0.000198545662800881,-0.000244863780650277,2.12108833752078,-7.74387611835802e-05,-8.74064608228298e-05,-5.83217328848629e-05,-8.90534021446232e-05,0.000101413658562416,6.41921529949076e-05
36.8568,1.23403190228408,-0.000198425944878797,-0.000245193752204298,2.12108861041153,-7.70799982790663e-05,-8.702434320572e-05,-5.86095167227372e-05,-8.93317704854922e-05,0.000102438808774951,6.53739903894358e-05
36.8586,1.23403190244057,-0.00019830569991387,-0.000245522299697999,2.12108888436286,-7.67209769829269e-05,-8.66418974597758e-05,-5.8896002526623e-05,-8.96084134727784e-05,0.000103460719592209,6.65529265832045e-05
36.8604,1.23403190259681,-0.000198184929180355,-0.000245849424256232,2.12108915937127,-7.6361701598315e-05,-8.62591282710755e-05,-5.91811889559038e-05,-8.9883330873088e-05,0.000104479381663418,6.77289487900202e-05
36.8622,1.2340319027528,-0.000198063633935704,-0.000246175126955519,2.1210894354334,-7.60021761671833e-05,-8.58760400329397e-05,-5.94650744996783e-05,-9.01565220802469e-05,0.000105494785940323,6.89020449966641e-05
36.864,1.23403190290854,-0.000197941814805873,-0.000246499406877507,2.12108971255121,-7.56423948395754e-05,-8.54926260159214e-05,-5.97476497559956e-05,-9.04279704457729e-05,0.000106506931066434,7.00722292224012e-05
36.8658,1.23403190306402,-0.000197819472786596,-0.000246822264173816,2.12108999072379,-7.52823570936956e-05,-8.51088854555489e-05,-6.00289084090351e-05,-9.06976663630391e-05,0.000107515808722682,7.12394992421416e-05
36.8676,1.23403190321926,-0.00019769660922533,-0.000247143700082192,2.12109026994735,-7.49220677784263e-05,-8.47248236192285e-05,-6.03088481071451e-05,-9.09656084944966e-05,0.000108521405641877,7.2403838093596e-05
36.8694,1.23403190337424,-0.000197573225468546,-0.000247463715842115,2.12109055021808,-7.45615317312072e-05,-8.43404457623704e-05,-6.05874665230862e-05,-9.12317955291972e-05,0.000109523708648785,7.35652289141851e-05
36.8712,1.23403190352897,-0.000197449322861731,-0.000247782312694792,2.12109083153217,-7.42007537780374e-05,-8.39557571283923e-05,-6.08647613540285e-05,-9.1496226182791e-05,0.000110522704660122,7.47236549410313e-05
36.873,1.23403190368345,-0.00019732490274939,-0.000248099491883168,2.12109111388585,-7.38397387334716e-05,-8.35707629487139e-05,-6.11407303215551e-05,-9.17588991975298e-05,0.000111518380684566,7.58790995109719e-05
36.8748,1.23403190383769,-0.000197199966475043,-0.000248415254651919,2.1210913972753,-7.34784914006227e-05,-8.31854684427611e-05,-6.14153711716601e-05,-9.2019813342265e-05,0.000112510723822748,7.70315460605504e-05
36.8766,1.23403190399167,-0.000197074515381226,-0.00024872960224745,2.12109168169675,-7.31170165711609e-05,-8.2799878817964e-05,-6.16886816747486e-05,-9.22789674124479e-05,0.000113499721267255,7.81809781260182e-05
36.8784,1.2340319041454,-0.000196948550809492,-0.000249042535917904,2.12109196714641,-7.27553190253143e-05,-8.2413999269758e-05,-6.19606596256374e-05,-9.25363602301301e-05,0.000114485360302631,7.93273793433353e-05
36.8802,1.23403190429889,-0.000196822074100409,-0.000249354056913151,2.12109225362049,-7.23934035318676e-05,-8.20278349815822e-05,-6.2231302843555e-05,-9.27919906439635e-05,0.000115467628305374,8.04707334481718e-05
36.882,1.23403190445213,-0.000196695086593565,-0.000249664166484796,2.12109254111522,-7.20312748481652e-05,-8.16413911248831e-05,-6.25006091721397e-05,-9.30458575291988e-05,0.000116446512743934,8.16110242758996e-05
36.8838,1.23403190460512,-0.000196567589627559,-0.000249972865886175,2.12109282962682,-7.1668937720107e-05,-8.12546728591095e-05,-6.27685764794428e-05,-9.32979597876881e-05,0.000117422001178723,8.27482357616053e-05
36.8856,1.23403190475786,-0.00019643958454001,-0.000250280156372359,2.12109311915152,-7.13063968821511e-05,-8.08676853317159e-05,-6.30352026579262e-05,-9.35482963478831e-05,0.000118394081262106,8.38823519400818e-05
36.8874,1.23403190491036,-0.000196311072667552,-0.000250586039200148,2.12109340968554,-7.0943657057313e-05,-8.04804336781617e-05,-6.33004856244635e-05,-9.37968661648356e-05,0.000119362740738403,8.50133569458299e-05
36.8892,1.23403190506261,-0.000196182055345835,-0.000250890515628076,2.12109370122513,-7.05807229571652e-05,-8.009292302191e-05,-6.356442332034e-05,-9.40436682201979e-05,0.000120327967443891,8.61412350130612e-05
36.891,1.23403190521461,-0.000196052533909527,-0.000251193586916409,2.1210939937665,-7.02175992818399e-05,-7.97051584744314e-05,-6.38270137112506e-05,-9.4288701522221e-05,0.000121289749306799,8.72659704756885e-05
36.8928,1.23403190536637,-0.000195922509692309,-0.000251495254327146,2.12109428730592,-6.98542907200245e-05,-7.93171451351989e-05,-6.40882547873035e-05,-9.45319651057572e-05,0.000122248074347315,8.83875477673398e-05
36.8946,1.23403190551788,-0.000195791984026882,-0.000251795519124017,2.1210945818396,-6.94908019489649e-05,-7.8928888091691e-05,-6.43481445630174e-05,-9.47734580322587e-05,0.000123202930677583,8.95059514213489e-05
36.8964,1.23403190566915,-0.00019566095824496,-0.000252094382572485,2.12109487736381,-6.91271376344643e-05,-7.85403924193912e-05,-6.46066810773226e-05,-9.50131793897775e-05,0.000124154306501701,9.06211660707579e-05
36.8982,1.23403190582017,-0.000195529433677275,-0.000252391845939746,2.12109517387479,-6.87633024308828e-05,-7.81516631817867e-05,-6.4863862393561e-05,-9.52511282929663e-05,0.000125102190115723,9.17331764483195e-05
36.9,1.23403190597095,-0.000195397411653576,-0.000252687910494727,2.1210954713688,-6.83993009811404e-05,-7.77627054303722e-05,-6.51196865994846e-05,-9.54873038830762e-05,0.000126046569907657,9.28419673864877e-05
36.9018,1.23403190612148,-0.000195264893502627,-0.000252982577508087,2.12109576984207,-6.80351379167122e-05,-7.73735242046448e-05,-6.53741518072581e-05,-9.57217053279601e-05,0.000126987434357469,9.39475238174316e-05
36.9036,1.23403190627177,-0.000195131880552208,-0.000253275848252221,2.12109606929089,-6.76708178576316e-05,-7.6984124532107e-05,-6.56272561534572e-05,-9.59543318220702e-05,0.00012792477203708,9.50498307730263e-05
36.9054,1.23403190642182,-0.000194998374129115,-0.000253567724001251,2.12109636971149,-6.73063454124897e-05,-7.65945114282664e-05,-6.58789977990687e-05,-9.6185182586459e-05,0.000128858571610365,9.6148873384855e-05
36.9072,1.23403190657163,-0.000194864375559163,-0.000253858206031034,2.12109667110016,-6.69417251784349e-05,-7.62046898966352e-05,-6.6129374929491e-05,-9.6414256868779e-05,0.000129788821833158,9.72446368842092e-05
36.909,1.23403190672119,-0.00019472988616718,-0.000254147295619162,2.12109697345315,-6.65769617411728e-05,-7.58146649287298e-05,-6.63783857545341e-05,-9.6641553943283e-05,0.000130715511553246,9.83371066020908e-05
36.9108,1.23403190687051,-0.000194594907277012,-0.000254434994044953,2.12109727676674,-6.62120596749682e-05,-7.54244415040736e-05,-6.66260285084183e-05,-9.68670731108229e-05,0.000131638629710369,9.94262679692036e-05
36.9126,1.23403190701959,-0.000194459440211521,-0.000254721302589463,2.1210975810372,-6.58470235426417e-05,-7.50340245901925e-05,-6.68723014497762e-05,-9.70908136988516e-05,0.000132558165336227,0.000100512106515966
36.9144,1.23403190716843,-0.000194323486292585,-0.000255006222535478,2.1210978862608,-6.54818578955718e-05,-7.46434191426182e-05,-6.71172028616516e-05,-9.73127750614218e-05,0.000133474107554476,0.000101594607872502
36.9162,1.23403190731703,-0.000194187046841099,-0.000255289755167515,2.12109819243383,-6.51165672736949e-05,-7.42526301048869e-05,-6.73607310514997e-05,-9.75329565791864e-05,0.000134386445580723,0.000102673757768644
36.918,1.23403190746538,-0.000194050123176972,-0.000255571901771826,2.12109849955257,-6.47511562055048e-05,-7.386166240854e-05,-6.76028843511867e-05,-9.77513576593982e-05,0.000135295168722536,0.000103749542033934
36.9198,1.2340319076135,-0.000193912716619133,-0.000255852663636395,2.1210988076133,-6.43856292080519e-05,-7.34705209731225e-05,-6.7843661116991e-05,-9.79679777359105e-05,0.000136200266379435,0.000104821946597623
